nhsd_service_id,organization,address,city,state,postcode,latitude,longitude,service_category
8f658ec9-d86e-2b71-73c8-92a3633eac22,Lockhart River Aboriginal Council - Family Welfare Services,Paytam Street,LOCKHART RIVER,QLD,4892,-12.786700248718262,143.34432983398438,aboriginal_health
902ec5be-ec10-8942-f8cc-03838441218b,Wolston Park Hospital Consumer Services - Aboriginal And Torres Strait Islander Community Hospital Liaison,"Yagerra Place Wolston Park Hospital,Ellerton Drive",WACOL,QLD,4076,-27.601970672607422,152.90829467773438,aboriginal_health
f1c1d59b-1113-0950-0966-bf56ff5dfb67,Community Services - Indigenous Sexual Health,"Floor 2,270 Roma Street",BRISBANE CITY,QLD,4000,-27.465993881225586,153.0164337158203,aboriginal_health
7fca5edb-f49b-453e-d2ee-ba48b40d8976,The Gladestone Aboriginal & Islanders Co-Operative Society Ltd,"Shop 2,35 Off Street",GLADSTONE CENTRAL,QLD,4680,-23.846450805664062,151.2617950439453,aboriginal_health
79ce4f45-bfd3-de09-4fea-f4d01158d3e0,Western Aboriginal Legal Service - Outreach Services,23 Carrington Avenue,DUBBO,NSW,2830,-32.245933532714844,148.60508728027344,aboriginal_health
192fd886-06d7-f722-887a-524e73501f2a,Hoxton Park Community Health Aboriginal Vascular Health,596 Hoxton Park Road,HOXTON PARK,NSW,2171,-33.92784881591797,150.8578643798828,aboriginal_health
8c9a436d-8e7e-285d-9a49-2e9e95b0545c,Campbelltown Hospital Aboriginal Histories (ANC) Clinic,1 Therry Road,CAMPBELLTOWN,NSW,2560,-34.080055236816406,150.803466796875,aboriginal_health
5e5ad428-3a6a-6eaf-4be7-2ed90f667734,Community Health Aboriginal Maternal Infant Health Strategy,14 Queen Street,NARELLAN,NSW,2567,-34.04283142089844,150.73541259765625,aboriginal_health
b6fd1fca-c29e-7c1f-94a0-77bbc01831ea,Bowral Community Health Connect Care - Aboriginal,20 Bendooley Street,BOWRAL,NSW,2576,-34.479671478271484,150.42018127441406,aboriginal_health
36e2de8c-2826-8b06-b64c-b7ae7038eeb0,MacArthur Community Health Non Indigenous Social Work,14 Queen Street,NARELLAN,NSW,2567,-34.04283142089844,150.73541259765625,aboriginal_health
3c0788fb-cf52-ff59-c947-9b94d3b135e2,Nyngan Community Health Centre Aboriginal Health Service,"Nyngan Health Service,15 Hoskins Street",NYNGAN,NSW,2825,-31.561927795410156,147.20196533203125,aboriginal_health
18adb933-765a-198c-e07f-ac83d19c5477,Bourke Multi-Purpose Service Aboriginal Liaison Officer,"Bourke Multi Purpose Service,26 Tarcoon Street",BOURKE,NSW,2840,-30.09259796142578,145.94677734375,aboriginal_health
4cb9a3dc-b3a3-d7c4-5f16-52714abb5173,Peak Hill Community Health Centre Aboriginal Maternal Infant Health Service (Amihs) At Parkes,2 Morrissey Way,PARKES,NSW,2870,-33.3958625793457,148.0140838623047,aboriginal_health
e74c989f-e6bf-1de0-3a49-6e2aad7c3b27,Collarenebri Community Health Centre Aboriginal Health Service,64 Walgett Street,COLLARENEBRI,NSW,2833,-29.545360565185547,148.57827758789062,aboriginal_health
8f144139-8840-3a0f-c94b-0d351d8b35bc,Charleville and Western Areas Aboriginal and Torres Strait Islanders Community Health - Mitchell,46 Cambridge Street,MITCHELL,QLD,4465,-26.487579345703125,147.9762725830078,aboriginal_health
c7cf45ac-6c36-4481-61b8-c21092ba646e,Institute for Urban Indigenous Health - Salisbury Mums & Bubs,96 Blomfield Street,SALISBURY,QLD,4107,-27.541184,153.025347,aboriginal_health
a53742ad-0cfe-b872-0b15-fc2dff7af01b,Wagga Wagga Community Health Service Aboriginal Health Service,"Wagga Wagga Base Hospital,260 Edward Street",WAGGA WAGGA,NSW,2650,-35.118560791015625,147.35699462890625,aboriginal_health
4a1b540d-e6dd-1112-0403-25a26709a2bd,Pika Wiya (Non Sads) Community Dental,"Pika Wiya Health Centre,30 46 Dartmouth Street",PORT AUGUSTA,SA,5700,-32.49441909790039,137.77703857421875,aboriginal_health
961fb4c8-72d5-d4ab-b2dc-cd72532b8d02,Miles Hospital - Goondir Indigenous Health Clinic,5-11 Colamba Street,MILES,QLD,4415,-26.658912658691406,150.1918182373047,aboriginal_health
c2488fee-64f6-2e43-24c1-6c24cab5660a,Drug And Alcohol Services South Australia - Aboriginal Connection Program,75 Magill Road,STEPNEY,SA,5069,-34.914913177490234,138.6288604736328,aboriginal_health
240f4400-2daa-fafd-7207-af0db7f21fa8,Hervey Bay Hospital - Indigenous Health Services,141-169 Urraween Road,HERVEY BAY,QLD,4655,-25.2987213134765,152.820907592773,aboriginal_health
cd3e1dcf-82d9-c9b0-9655-3828f55db6a7,Gayndah Hospital - Indigenous Health Services,69 Warton Street,GAYNDAH,QLD,4625,-25.6319904327392,151.604949951171,aboriginal_health
224b1f5d-2123-03e5-d423-156938143b1e,Monto Hospital - Indigenous Health Services,35 FLINDERS STREET,MONTO,QLD,4630,-24.8662815093994,151.112731933593,aboriginal_health
90e6682a-9754-2306-1b67-dc1c504eec5d,Apunipima Cape York Health Council,186 McCoombe Street,WESTCOURT,QLD,4870,-16.940902709960938,145.7496337890625,aboriginal_health
bd9f1a02-15f4-34a0-ab46-0a2616e28144,Murri Watch,15 Hubert Street,WOOLLOONGABBA,QLD,4102,-27.487512588500977,153.03378295898438,aboriginal_health
3e3cb7f0-a025-8f11-fb70-cd47abf1ab44,Eidsvold Hospital - Indigenous Health Services,88 Eidsvold-Theodore Road,EIDSVOLD,QLD,4627,-25.382482528686523,151.1257781982422,aboriginal_health
d8a835da-715d-8166-bce8-130aa073f68e,Wungening Aboriginal Corporation,211 Royal Street,EAST PERTH,WA,6004,-31.952211380004883,115.86919403076172,aboriginal_health
09f7ded2-ded6-cf42-eaf4-0603f81434e1,Ipswich Health Plaza - Aboriginal And Torres Strait Islander Liaison,21 Bell Street,IPSWICH,QLD,4305,-27.61263084411621,152.76087951660156,aboriginal_health
395448c4-1cb7-af79-eabf-57b0473a6eec,Central Australian Aboriginal Congress Aboriginal Corporation (CAAC)  - Head Office,14 Leichhardt Terrace,ALICE SPRINGS,NT,0870,-23.749357223510742,133.8726348876953,aboriginal_health
d586309d-98da-0687-a55e-ebeb48dc79be,Dalby Hospital - Indigenous Health Services,Pmb 2,DALBY,QLD,4405,-27.169898986816406,151.27706909179688,aboriginal_health
776ec3c9-84d7-9350-ef7d-f7bf534ec813,Royal Adelaide Hospital - Aboriginal Health Clinic,Port Road,ADELAIDE,SA,5000,-34.923030853271484,138.58729553222656,aboriginal_health
f6215b89-a2a2-db17-3893-f4a76f607b53,Tara Hospital - Indigenous Health Services,"Hospital,15 Bilton Street",TARA,QLD,4421,-27.273149490356445,150.45663452148438,aboriginal_health
63e3556d-749b-1afb-098e-dd69ff245d0c,Bathurst Health Service - Aboriginal Maternal Infant Health Service(AMIHS),363-365 Howick Street,BATHURST,NSW,2795,-33.406185150146484,149.572265625,aboriginal_health
c1a2d6d3-25cd-d3a5-418f-ddf899499139,Karrali Mums and Bubs - Aboriginal Maternal Infant Health Services,"Freda Mott Centre,226 Rusden Street",ARMIDALE,NSW,2350,-30.512859344482422,151.6550750732422,aboriginal_health
6d8415b4-add7-8366-325d-7194b33914b7,Liverpool Aboriginal Mental Health Service,Elizabeth Street,LIVERPOOL,NSW,2170,-33.9205322265625,150.92672729492188,aboriginal_health
b997710e-ffa5-c32b-02ed-91ff1f23217a,MacArthur Community Health Aboriginal Connecting Care,1 Bolger Street,CAMPBELLTOWN,NSW,2560,-34.073360443115234,150.79933166503906,aboriginal_health
894a8252-cb30-5161-4426-db5fb22106fe,Goondiwindi Hospital - Aboriginal And Torres Strait Islander Health Service,Bowen Street,GOONDIWINDI,QLD,4390,-28.548267364501953,150.3069305419922,aboriginal_health
355399af-1685-adbf-b657-1dec2c495c95,Queensland Aboriginal and Islander Health Council (QAIHC),"Level 2,55 Russell Street",SOUTH BRISBANE,QLD,4101,-27.47824478149414,153.01431274414062,aboriginal_health
236be188-7457-9bb5-0693-45392a7dfda9,Blackall Hospital - Indigenous Health,Shamrock Street,BLACKALL,QLD,4472,-24.422544479370117,145.44891357421875,aboriginal_health
f32cf763-1e3a-fa11-7b0f-37d3033e5633,Women's Health Statewide - Aboriginal Women's Health,64 Pennington Terrace,NORTH ADELAIDE,SA,5006,-34.9124641418457,138.59597778320312,aboriginal_health
446d495c-bf80-58bd-27fb-27b24526f6a0,Atherton Hospital - Aboriginal And Torres Strait Islander Community Hospital Liaison,48 56 Jack Street,ATHERTON,QLD,4883,-17.265928268432617,145.47991943359375,aboriginal_health
afa27ff8-a8ed-25bc-6d8c-5a09752ca233,Lake Tyers Aboriginal Trust,1 Rules Road,LAKE TYERS,VIC,3887,-37.83926010131836,148.0997314453125,aboriginal_health
610aedd8-4cee-c780-5d14-3beec910aef2,Innisfail Hospital - Aboriginal Health Clinic,226 Victoria Street,CARDWELL,QLD,4849,-18.25551986694336,146.01681518554688,aboriginal_health
5c5552fd-f676-3729-809c-2f1df9b50cd0,Ipswich Hospital - Aboriginal And Torres Strait Islander Hospital Liaison,Chelmsford Avenue,IPSWICH,QLD,4305,-27.61933135986328,152.75726318359375,aboriginal_health
735b383f-7920-c19b-9336-827834a9f0a4,Murrindindi Shire Council - Kinglake Office,19 Whittlesea-kinglake Road,KINGLAKE,VIC,3763,-37.53105545043945,145.3397216796875,aboriginal_health
2e3f95c5-8213-8a24-be70-7f144b90ad27,Nungeena Aboriginal Corporation for Womens Business,60 Streek Road,GLASS HOUSE MOUNTAINS,QLD,4518,-26.900863647460938,152.89404296875,aboriginal_health
b0d0b626-51d4-e713-4790-06e91a05ea09,Dirranbandi Hospital - Aboriginal Health Services,Corner Jane and Crothers Street,DIRRANBANDI,QLD,4486,-28.580520629882812,148.22900390625,aboriginal_health
8475dc5f-88e2-6855-e9c0-881103973ad5,Queensland Health - Aboriginal and Torres Strait Islander Health Unit,"Queensland Health Building,147-163 Charlotte Street",BRISBANE CITY,QLD,4000,-27.470115661621094,153.028076171875,aboriginal_health
0913f9cb-209b-1f01-591e-9631510bad91,Mundubbera Hospital - Indigenous Health Services,96 Leichhardt Street,MUNDUBBERA,QLD,4626,-25.5884017944335,151.294281005859,aboriginal_health
b81f3553-c003-c982-4936-7137f083b119,Coonabarabran Community Health Centre Aboriginal Health Service,"Coonabarabran Hospital,91-103 Edwards Street",COONABARABRAN,NSW,2357,-31.274642944335938,149.28428649902344,aboriginal_health
8d0ffda0-5786-ec3d-63ff-d7a2a843181a,Goodna Community - Aboriginal And Torres Strait Islander Liaison,81 QUEEN STREET,GOODNA,QLD,4300,-27.61614343,152.89260983,aboriginal_health
08acc81d-89d1-e561-38bb-a1c64ceb53b6,Maryborough Hospital - Indigenous Health Services,185 Walker Street,MARYBOROUGH,QLD,4650,-25.5222415924072,152.69026184082,aboriginal_health
f1f43a38-8233-b7b2-e172-9f16616c2527,Pintupi Homelands Health Service Aboriginal Corporation,Kintore Road,KINTORE,NT,0872,-23.276308059692383,129.39022827148438,aboriginal_health
e2ed8502-90a6-c4e9-766d-adf5a88e9088,Aboriginal And Torres Strait Islander Controlled Community Health,"Number 5,Cnr of Bligh and Broadway Street",CHERBOURG,QLD,4605,-26.290691375732422,151.95367431640625,aboriginal_health
c622261e-6cd0-ac8c-70a7-961fa6c91700,Mudth Niyleta  - Aboriginal And Torres Strait Islander Community Controlled Health,35 Central Street,SARINA,QLD,4737,-21.423675537109375,149.2145233154297,aboriginal_health
62b513bd-efef-8495-723f-b8313fa8daf5,Warwick Health Service - Aboriginal And Torres Strait Islander Service,"Warwick Hospital,56 Locke Street",WARWICK,QLD,4370,-28.22435760498047,152.0178680419922,aboriginal_health
eadcd49e-a2d2-1916-b76b-ebea86e2c397,Merana Aboriginal Social Support Service,96 Windsor Street,RICHMOND,NSW,2753,-33.600154876708984,150.75723266601562,aboriginal_health
0af42570-9c55-c529-eac7-af32061bd55b,Illawarra Koori Men's Support Group,2 Wilga Close,ALBION PARK RAIL,NSW,2527,-34.570716857910156,150.8103790283203,aboriginal_health
bada8769-e5e1-15b4-c97c-2e6c8ad33d81,Dubbo Community Health Centre Aboriginal Maternal Infant Health Service (AMIHS),"Dubbo Community Health Centre,2 Palmer Street",DUBBO,NSW,2830,-32.25579071044922,148.6177215576172,aboriginal_health
03a0290a-3adb-53be-c229-013b1c6c8a35,Macarthur Aboriginal Mental Health Service,6 Browne Street,CAMPBELLTOWN,NSW,2560,-34.064999,150.817047,aboriginal_health
324f9613-0cc6-737c-06f5-992d6bb3f243,Northern Territory Stolen Generations Aboriginal Corporation (NTSGAC),"Building 3 Cascom Centre,Ground Floor  Suite A,13 17 Scaturchio Street",CASUARINA,NT,0810,-12.372740745544434,130.88189697265625,aboriginal_health
0b01c5ed-4a4e-10c1-4c10-b5b11e749ba5,Central Coast Aboriginal Podiatry Support Service,48 Victoria Avenue,TOUKLEY,NSW,2263,-33.26504898071289,151.54171752929688,aboriginal_health
77d959ba-11fa-4689-a864-48e6b78e3ea5,St George Hospital - Indigenous Health,"Hospital,1 Victoria Street",ST GEORGE,QLD,4487,-28.02724266052246,148.59268188476562,aboriginal_health
8c213c1a-ecaa-52f7-824f-97890f3c9795,Winton Hospital and Multipurpose Health Service - Indigenous Health,"Winton Hospital,70 Oondooroo Street",WINTON,QLD,4735,-22.381813,143.040359,aboriginal_health
9d52a928-c402-2333-59b5-3d8e100cbe9b,Port Augusta Pika Wiya Child And Family Health Centre,30 46 Dartmouth Street,PORT AUGUSTA,SA,5700,-32.49441909790039,137.77703857421875,aboriginal_health
59ddc5fe-8feb-50e6-250d-8b345f2df564,Aboriginal Family Support Services Inc,503 Cross Road,SOUTH PLYMPTON,SA,5038,-34.9683723449707,138.55636596679688,aboriginal_health
b956b02b-5563-ac36-2be1-61d4cf087696,Aboriginal Family Support Services Inc,134 Waymouth Street,ADELAIDE,SA,5000,-34.92579650878906,138.59478759765625,aboriginal_health
603c35d4-899e-2d65-811b-680fee9a5d79,Kimberley Aboriginal Medical Services Council (KAMSC),12 Napier Terrace,DJUGUN,WA,6725,-17.95427894592285,122.24040222167969,aboriginal_health
4df06beb-aaeb-b8c4-5464-26c5641551e3,Shoalhaven Aboriginal Multi Service Outlet,53-55 Judith Drive,NORTH NOWRA,NSW,2541,-34.85773468017578,150.57704162597656,aboriginal_health
09e4c317-f769-06b3-de66-6fb4955366f7,GUMALA ABORIGINAL CORPORATION,"Stadium Road Shopping Mall,1 Stadium Road",TOM PRICE,WA,6751,-22.693452835083008,117.79730224609375,aboriginal_health
dcb6d5ab-804d-74b8-f771-8d7865398306,Coonamble Multi Purpose Service Community Aboriginal Health Service,150 CASTLEREAGH STREET,COONAMBLE,NSW,2829,-30.96509382,148.38766619,aboriginal_health
d6995786-cc1b-e7e8-6ada-b0502d4b3042,Link Up - NSW Aboriginal Corporation - St Marys,,ST MARYS,NSW,2760,-33.766658782958984,150.77435302734375,aboriginal_health
87bd2c6a-fc53-95ec-c724-8c29ee7584c3,Specialist Aboriginal Mental Health Service,"De Grey House, Graylands Health Campus,1 Brockway Road",MOUNT CLAREMONT,WA,6010,-31.96255874633789,115.78952026367188,aboriginal_health
754cb886-09e4-df7c-f54c-1d29aa834838,Indigenous Psychological Services,Confidential Address,PERTH,WA,6000,-31.952573776245117,115.86104583740234,aboriginal_health
c081331f-5bd0-2d81-50af-abebd92e2d3d,Sydney Dental Hospital Aboriginal Oral Health Clinic,2 Chalmers Street,SURRY HILLS,NSW,2010,-33.88420486450195,151.20794677734375,aboriginal_health
dc2339cd-183b-9316-99b2-80446808cf56,Bungee Bidgel Clinic (Aboriginal Health),3-7 Derby Road,HORNSBY,NSW,2077,-33.70295715332031,151.1136474609375,aboriginal_health
8fec9851-e387-2af1-e5d8-a50afa0c0fb7,Australian Indigenous Healthinfonet,"Edith Cowan University,2 BRADFORD STREET",MOUNT LAWLEY,WA,6050,-31.9190849,115.8690055,aboriginal_health
7edc6e9e-a610-a166-2566-41e826577d61,Nganampa Health Council - Alice Springs Admin Office,3 Wilkinson Street,CICCONE,NT,0870,-23.700685501098633,133.87074279785156,aboriginal_health
d123df69-b7ab-6244-6346-d0899a0f9eb5,Apunipima Cape York Health Council,186 McCoombe Street,BUNGALOW,QLD,4870,-16.940902709960938,145.7496337890625,aboriginal_health
e034ea14-cd9e-bf5a-eee5-f5a0d28b7a72,Lake Cargelligo Community Health Service Aboriginal Health Service,34 Uabba Street,LAKE CARGELLIGO,NSW,2672,-33.2914924621582,146.3753662109375,aboriginal_health
98c13114-4bc0-8396-130a-71c61d1bdcb9,Aboriginal Family Violence Prevention Legal Service,151 Langtree Avenue,MILDURA,VIC,3500,-34.187801361083984,142.15652465820312,aboriginal_health
325a41c9-4b51-97f9-2023-3054dd84faa5,Ngunnawal Aboriginal Corporation,147 Meehan Street,YASS,NSW,2582,-34.84396743774414,148.90682983398438,aboriginal_health
28cf7b9c-1acb-4e68-b31f-2f5f08dd6e1b,ACCHS - INDIGENOUS ONLY - Galangoor Duwalami Primary Health Care Service Hervey Bay,11 Central Ave,URRAWEEN,QLD,4655,-25.28890265,152.83334278,aboriginal_health
1c3112ae-119d-4abb-9999-53d2a29c071e,Gurriny Yealamucka Health and Wellbeing Centre - Workshop Road,6 WORKSHOP ROAD,YARRABAH,QLD,4871,-16.90769053,145.86722317,aboriginal_health
fddb86b5-72a0-40cd-8166-932c3e2d1ae6,Grand Pacific Health- Aboriginal Health Team Moruya,84 MURRAY STREET,MORUYA,NSW,2537,-35.91342573,150.07670862,aboriginal_health
af20362c-579d-456f-1702-c756c02c1836,Lismore Community Health - Integrated Aboriginal Chronic Care,29 Molesworth Street,LISMORE,NSW,2480,-28.806756,153.276778,aboriginal_health
10c2f7d5-2053-40fb-97c4-c244def52b24,Katungul Aboriginal Corporation Regional Health and Community Services - Batemans Bay,1/3 Old Princes Highway,BATEMANS BAY,NSW,2536,-35.71210861206055,150.17738342285156,aboriginal_health
7f06dcab-fddf-4b3b-8ed6-386a8583f002,ACCHS - INDIGENOUS ONLY - Nganampa Health Council Inc - Mimili Clinic,6 - 8 Puti Ilykuwara Road,MIMILI,SA,0872,-27.006837,132.708154,aboriginal_health
ee0bc612-5391-4a87-9fed-5a2ca29f566d,ACCHS - INDIGENOUS ONLY - Miwatj Aboriginal Corporation Milingimbi,Madmungun Road,MILINGIMBI,NT,0822,-12.102961,134.923682,aboriginal_health
b10685ee-404e-4be1-ba94-816477ba03ea,Charleville and Western Areas Aboriginal and Torres Strait Islanders Community Health,94 Edward Street,CHARLEVILLE,QLD,4470,-26.400347,146.246374,aboriginal_health
e452fdff-4d15-44c8-a2ee-55b512d04dc0,Moorditj Koort Aboriginal Corporation,22 Junction Parade,MIDLAND,WA,6056,-31.88721392,116.00651267,aboriginal_health
06ca0005-2fab-4a4e-b142-c26e452a8ca8,Mala'la Aboriginal Health Service Aboriginal Corporation Inc,"Lot 480,6 Parap Place",MANINGRIDA,NT,0822,-12.43173,130.844297,aboriginal_health
c0211594-49b2-bf2a-475a-daa59603d953,Ord Valley Aboriginal Health Service (OVAHS),1125 Ironwood Drive,KUNUNURRA,WA,6743,-15.767060279846191,128.73570251464844,aboriginal_health
dcdeb139-baf0-81d8-1d8f-0f14439b6ca5,Kunawarritji Health Clinic - Puntukurnu Aboriginal Medical Service,"Well 33,Canning Stock Route",GIBSON DESERT NORTH,WA,0872,-22.586641311645508,123.8612060546875,aboriginal_health
c8a28908-c866-495e-b134-8fafb895fb06,Coomealla Health Aboriginal Corporation Wentworth,"SHOP 3,61 Darling Street",WENTWORTH,NSW,2648,-34.105899,141.919712,aboriginal_health
9c32ae2d-5fe1-4d28-2e42-48ca3067f94c,Coen Apunipima Health Centre,38 Regent Street,COEN,QLD,4892,-13.944593,143.200781,aboriginal_health
e733ed8a-13f7-4ae8-bc42-6419f3c25a24,Danila Dilba Health Service Humpty Doo Clinic,"Unit 2,3 Skewes Street",HUMPTY DOO,NT,0836,-12.5732936,131.0982837,aboriginal_health
358aa9f9-3274-941e-c2cb-b77baf1da6c3,Mungabareena Aboriginal Corporation,21 Hovell Street,WODONGA,VIC,3690,-36.11640930175781,146.89332580566406,aboriginal_health
f531f45a-6ba7-abc5-88b1-1b77a47aed8c,Milliya Rumurra Aboriginal Corporation - Residential Rehab,78 Great Northern Highway,BROOME,WA,6725,-17.90114974975586,122.25297546386719,aboriginal_health
22eee110-0f88-090e-7a70-835e4879c0e1,Bunbury Aboriginal Medical Service,Bussell Highway,BUNBURY,WA,6230,-33.36259078979492,115.6441421508789,aboriginal_health
9ea9ee33-03df-1d63-5a2f-0a2a1d87b77d,Nganampa Health Council - Umuwa Office,1 Main Street,ALICE SPRINGS,NT,0870,-23.697105407714844,133.8777313232422,aboriginal_health
d19a2937-27e0-f11b-bf54-dbac66e05444,Aboriginal Catholic Ministry,434 St Georges Road,THORNBURY,VIC,3071,-37.75511169433594,144.9947052001953,aboriginal_health
5491a7c5-0390-f420-552a-9c02db82e897,Sunrise Health Barunga Clinic,1 Barunga Community,KATHERINE,NT,0852,-14.522404670715332,132.864990234375,aboriginal_health
88b08f05-4a75-b6b5-3f05-d83ccc166910,Walhallow Aboriginal Corporation - Coledale,2B Kenny Drive,TAMWORTH,NSW,2340,-31.11050796508789,150.895263671875,aboriginal_health
2f615cff-dda2-32d1-afe8-e685b9195f98,Jullums Lismore Aboriginal Medical Service,92 Uralba Street,LISMORE,NSW,2480,-28.808266368862366,153.29506959689476,aboriginal_health
cf7a7748-9742-e0dc-4f99-d1ca960376f5,Eleanor Duncan Aboriginal Health Centre,"Suite 8-9,36 Allison Road",WYONG,NSW,2259,-33.28303146362305,151.4222412109375,aboriginal_health
6b9213db-129b-418e-e6f5-5c4ee2c65267,Murrin Bridge Aboriginal Health Service,35 Nyampaa Street,MURRIN BRIDGE,NSW,2672,-33.214595794677734,146.37286376953125,aboriginal_health
e7e0c82f-fd8c-73b3-767c-bb019a25ebf4,Walhallow Aboriginal Corporation - Quirindi,"Shop 5-6,8-22 Station Street",QUIRINDI,NSW,2343,-31.505456924438477,150.6797637939453,aboriginal_health
578f4740-41e3-19f4-5cb0-d1b1e64e2c01,Pius X Aboriginal Corporation - Administration,1 Anne Street,MOREE,NSW,2400,-29.473482131958008,149.8510284423828,aboriginal_health
3e5b23e3-cc9c-7a16-d953-e45e1bf29709,Charleville and Western Areas Aboriginal and Torres Strait Islanders Community Health - Charleville,94 Edward Street,CHARLEVILLE,QLD,4470,-26.40289878845215,146.24176025390625,aboriginal_health
046f1c43-7832-d0e9-f673-c40629183566,Riverina Medical and Dental Aboriginal Corporation,271 Edward Street,WAGGA WAGGA,NSW,2650,-35.1165657043457,147.35716247558594,aboriginal_health
7edf4293-b9d9-2b98-4955-68bc73e16acd,Wellington Community Health Centre Aboriginal Health Service,"Bindawalla Hospital,100-106 Gisborne Street",WELLINGTON,NSW,2820,-32.549842834472656,148.95225524902344,aboriginal_health
f2442851-03e1-ebfc-f742-2d73d577b0bd,Bawrunga Aboriginal Medical Service - Gilgandra,5 Miller Street,GILGANDRA,NSW,2827,-31.71192169189453,148.66802978515625,aboriginal_health
bbb1ef6b-803f-9882-b5af-1999419ed6a6,Goolburri Mobile Dental Service,"Montana Boarding Hse,20 Scott Street",EAST TOOWOOMBA,QLD,4350,-27.56630971,151.97352564,aboriginal_health
3096b034-4d07-f4a5-c1a4-f193e22e3212,Danila Dilba - Palmerston Clinic,"Unit 1,7 Rolyat Street",PALMERSTON CITY,NT,0830,-12.48200253,130.98664128,aboriginal_health
592a0112-fd92-46dc-f313-546b4d2165cc,Moorundi Aboriginal Community Controlled Health Service Inc. (Moorundi ACCHS Inc),"Lot 1 ,WHARF ROAD",MURRAY BRIDGE,SA,5253,-35.11858863,139.28058505,aboriginal_health
d12f502e-7825-7a1a-d1b3-70b872a85f50,Southern Aboriginal Corporation,"Corner Locke Street and,Kelly Street",ALBANY,WA,6330,-34.99821090698242,117.86527252197266,aboriginal_health
396cde1f-35ac-0c5f-81b1-e98d4d68f26a,Pika Wiya HACC Whyalla,30-46 Dartmouth Street,PORT AUGUSTA,SA,5700,-32.49441909790039,137.77703857421875,aboriginal_health
1240753d-1c91-1423-d2c7-30ef5a96df71,RAMAHYUCK DISTRICT ABORIGINAL CORPORATION,117 Foster Street,SALE,VIC,3850,-38.11116409301758,147.06704711914062,aboriginal_health
47fd9181-9c4e-738e-26db-e6465d261e84,Katherine West Health Board,"Riverbank Office Village,Unit 10,38 First Street",KATHERINE,NT,0850,-14.462235450744629,132.26100158691406,aboriginal_health
4941280c-8c8b-dbab-b8d6-ca7b0ad24de9,Ngaanyatjarra Health Service,"Shop 2,58 Head Street",BRAITLING,NT,0870,-23.680246353149414,133.86846923828125,aboriginal_health
1520fb49-bffa-6e5d-d81e-6d30433865fe,Moogji Aboriginal Council East Gippsland Incorporated,52-54 Stanley Street,ORBOST,VIC,3888,-37.70193099975586,148.459228515625,aboriginal_health
fe0acf23-e00a-71f9-a19c-b970776e4568,Kimberley Aboriginal Medical Services Council,Terone Street,HALLS CREEK,WA,6770,-18.22556495666504,127.67040252685547,aboriginal_health
e91431e0-3251-c41d-bea8-114b5a0bf3d5,Pilbara Meta Maya Regional Aboriginal Corporation (PMMRAC),3 Yanana Street,WEDGEFIELD,WA,6721,-20.370155334472656,118.5940933227539,aboriginal_health
38a580c7-c171-3bcf-3af4-2e13f94ad8d4,"Tackling Indigenous Smoking and Healthy Lifestyle Program, Yaka Ngarali",1424 Arnhem Road,NHULUNBUY,NT,0880,-12.187987327575684,136.77239990234375,aboriginal_health
424a8331-6c64-e76d-5b3d-a7809ebb065a,North Stradbroke Island Aboriginal And Islander Housing Co Operative Society,18 Welsby Street,DUNWICH,QLD,4183,-27.496768951416016,153.4049835205078,aboriginal_health
17c0dc65-cb45-2bd2-7c06-0d005b527156,Aboriginal Health Council of WA (AHCWA),450 Beaufort Street,HIGHGATE,WA,6003,-31.940126419067383,115.86942291259766,aboriginal_health
bd4f5b29-7afc-a455-0207-8dc9fadd518b,Aboriginal Elders And Community Care Services Incorporated,3 Ninth Street,BOWDEN,SA,5007,-34.90373992919922,138.581787109375,aboriginal_health
516a22b6-d693-00d9-f4b8-7f62abad8f6e,ABORIGINAL HOSTELS LIMITED,2 Clements Street,DUDLEY PARK,SA,5008,-34.87525939941406,138.5791015625,aboriginal_health
b28dcc17-8b0e-bade-cfd8-50ea3a06a3ce,Winnam Aboriginal And Torres Strait Islander Corporation,"Unit 2,124 Florence Street",WYNNUM,QLD,4178,-27.444957733154297,153.17237854003906,aboriginal_health
6ec6d981-f5c0-a1ca-2a5c-13014dbab663,Umpi Korumba Aboriginal And Torres Strait Islander Corporation - Family Accommodation Services,74 Handford Road,ZILLMERE,QLD,4034,-27.35648536682129,153.038330078125,aboriginal_health
d78a1cd8-0679-b625-88b9-754b8507277b,VACCHO,17 23 Sackville Street,COLLINGWOOD,VIC,3066,-37.798580169677734,144.98548889160156,aboriginal_health
bd8e23e4-6c50-28d8-8dbb-f4c17339352d,NORTHERN REGIONAL ABORIGINAL AND TORRES STRAIT ISLANDER CORPORATION,"Unit 1,67 Leyland Street",GARBUTT,QLD,4814,-19.271705627441406,146.76123046875,aboriginal_health
aff0814f-7772-1191-1405-98b5cb1886ad,Carers SA - Aboriginal And Torres Strait Islander Carers,66 Greenhill Road,WAYVILLE,SA,5034,-34.941993713378906,138.594970703125,aboriginal_health
d10fbac4-e3a0-c7b8-3eca-48bfd265e631,Cape York And Torres Strait Child Safety Service Centre,"Level 3,63-67 Spence Street",CAIRNS CITY,QLD,4870,-16.92551295,145.77569584,aboriginal_health
18b70b8f-99a2-72b3-4c9c-2418bd55f435,Kununurra-Waringarri Aboriginal Corporation,"Lot 2229,Speargrass Road",KUNUNURRA,WA,6743,-15.762157440185547,128.7376251220703,aboriginal_health
